,date,National Team,Rating
8680,1968-07-27,Australia,78.93764526421143
8681,1968-08-10,Australia,78.93764526421143
8682,1968-08-17,Australia,80.34880531502841
8683,1968-10-26,Australia,79.56261879726986
8684,1968-11-06,Australia,78.31302107863591
8685,1968-11-09,Australia,78.31302107863591
8686,1968-11-16,Australia,78.31302107863591
8687,1969-01-11,Australia,78.31302107863591
8688,1969-01-25,Australia,78.31302107863591
8689,1969-02-01,Australia,78.31302107863591
8690,1969-02-08,Australia,78.31302107863591
8691,1969-02-22,Australia,78.31302107863591
8692,1969-03-08,Australia,78.31302107863591
8693,1969-03-15,Australia,78.31302107863591
8694,1969-03-22,Australia,78.31302107863591
8695,1969-04-12,Australia,78.31302107863591
8696,1969-05-31,Australia,78.31302107863591
8697,1969-06-14,Australia,78.31302107863591
8698,1969-06-21,Australia,77.66269104455387
8699,1969-08-02,Australia,77.05393821259602
8700,1969-08-16,Australia,76.76985355768237
8701,1969-09-06,Australia,76.54258583375145
8702,1969-09-20,Australia,76.36077165460671
8703,1969-12-06,Australia,76.36077165460671
8704,1969-12-20,Australia,76.36077165460671
8705,1970-01-10,Australia,76.36077165460671
8706,1970-01-24,Australia,76.36077165460671
8707,1970-02-07,Australia,76.36077165460671
8708,1970-02-14,Australia,76.36077165460671
8709,1970-02-21,Australia,76.36077165460671
8710,1970-02-28,Australia,76.36077165460671
8711,1970-03-14,Australia,76.36077165460671
8712,1970-04-04,Australia,76.36077165460671
8713,1970-04-18,Australia,76.36077165460671
8714,1970-06-06,Australia,78.07077243061863
8715,1970-07-25,Australia,78.07077243061863
8716,1970-08-08,Australia,78.07077243061863
8717,1970-08-29,Australia,78.07077243061863
8718,1970-09-12,Australia,78.07077243061863
8719,1971-01-16,Australia,78.07077243061863
8720,1971-01-30,Australia,78.07077243061863
8721,1971-02-06,Australia,78.07077243061863
8722,1971-02-13,Australia,78.07077243061863
8723,1971-02-27,Australia,78.07077243061863
8724,1971-03-13,Australia,78.07077243061863
8725,1971-03-20,Australia,78.07077243061863
8726,1971-03-27,Australia,78.07077243061863
8727,1971-06-12,Australia,78.07077243061863
8728,1971-06-19,Australia,78.07077243061863
8729,1971-07-17,Australia,77.85494550513681
8730,1971-07-31,Australia,77.68228396475135
8731,1971-08-07,Australia,77.54415473244299
8732,1971-11-20,Australia,78.86885931047883
8733,1971-11-27,Australia,77.9286229729075
8734,1972-01-15,Australia,77.9286229729075
8735,1972-01-29,Australia,77.9286229729075
8736,1972-02-05,Australia,77.9286229729075
8737,1972-02-12,Australia,77.9286229729075
8738,1972-02-26,Australia,77.9286229729075
8739,1972-03-18,Australia,77.9286229729075
8740,1972-03-25,Australia,77.9286229729075
8741,1972-04-29,Australia,77.9286229729075
8742,1972-06-03,Australia,77.9286229729075
8743,1972-06-17,Australia,77.96957214547335
8744,1972-06-25,Australia,77.00233148352604
8745,1972-08-19,Australia,76.88867090761143
8746,1972-09-02,Australia,76.83562930551794
8747,1972-09-16,Australia,76.77197938300576
8748,1972-12-02,Australia,76.77197938300576
8749,1972-12-16,Australia,76.77197938300576
8750,1973-01-06,Australia,76.77197938300576
8751,1973-01-13,Australia,76.77197938300576
8752,1973-01-20,Australia,76.77197938300576
8753,1973-02-03,Australia,76.77197938300576
8754,1973-02-10,Australia,76.77197938300576
8755,1973-02-24,Australia,76.77197938300576
8756,1973-03-10,Australia,76.77197938300576
8757,1973-03-17,Australia,76.77197938300576
8758,1973-03-24,Australia,76.77197938300576
8759,1973-04-14,Australia,76.77197938300576
8760,1973-09-15,Australia,76.77197938300576
8761,1973-11-10,Australia,76.23112525188863
8762,1973-11-17,Australia,75.36048479842312
8763,1974-01-19,Australia,75.36048479842312
8764,1974-02-02,Australia,75.36048479842312
8765,1974-02-06,Australia,75.36048479842312
8766,1974-02-16,Australia,75.36048479842312
8767,1974-03-02,Australia,75.36048479842312
8768,1974-03-16,Australia,75.36048479842312
8769,1974-05-25,Australia,75.19145542612301
8770,1974-06-01,Australia,76.05623192828293
8771,1974-06-08,Australia,75.74805313001086
8772,1974-06-20,Australia,75.74805313001086
8773,1974-06-29,Australia,75.74805313001086
8774,1974-11-23,Australia,75.74805313001086
8775,1974-11-30,Australia,75.74805313001086
8776,1975-01-18,Australia,75.74805313001086
8777,1975-02-01,Australia,75.74805313001086
8778,1975-02-15,Australia,75.74805313001086
8779,1975-03-01,Australia,75.74805313001086
8780,1975-03-15,Australia,75.74805313001086
8781,1975-05-24,Australia,77.12585003436902
8782,1975-05-31,Australia,78.22808755785556
8783,1975-06-14,Australia,78.22808755785556
8784,1975-06-21,Australia,78.22808755785556
8785,1975-06-28,Australia,78.22808755785556
8786,1975-10-19,Australia,78.22808755785556
8787,1975-10-25,Australia,78.22808755785556
8788,1975-12-06,Australia,77.38661136328923
8789,1975-12-20,Australia,76.92276610167822
8790,1976-01-03,Australia,75.44124934828865
8791,1976-01-10,Australia,75.44124934828865
8792,1976-01-17,Australia,77.06672782281488
8793,1976-02-07,Australia,77.06672782281488
8794,1976-02-21,Australia,77.06672782281488
8795,1976-03-06,Australia,77.06672782281488
8796,1976-03-20,Australia,77.06672782281488
8797,1976-06-05,Australia,77.06672782281488
8798,1976-07-24,Australia,77.06672782281488
8799,1976-08-14,Australia,77.06672782281488
8800,1976-09-04,Australia,77.06672782281488
8801,1976-09-18,Australia,77.06672782281488
8802,1976-10-24,Australia,76.643191498247
8803,1976-10-30,Australia,76.13494790876555
8804,1977-01-15,Australia,76.13494790876555
8805,1977-02-01,Australia,76.13494790876555
8806,1977-02-05,Australia,76.13494790876555
8807,1977-02-19,Australia,76.13494790876555
8808,1977-03-05,Australia,76.13494790876555
8809,1977-03-19,Australia,76.13494790876555
8810,1977-06-25,Australia,76.13494790876555
8811,1977-07-02,Australia,76.13494790876555
8812,1977-11-11,Australia,76.13494790876555
8813,1977-11-19,Australia,76.13494790876555
8814,1978-01-21,Australia,76.13494790876555
8815,1978-02-04,Australia,76.13494790876555
8816,1978-02-18,Australia,76.13494790876555
8817,1978-03-04,Australia,76.13494790876555
8818,1978-03-18,Australia,76.13494790876555
8819,1978-06-11,Australia,78.26838938494346
8820,1978-06-17,Australia,79.97514256588579
8821,1978-08-19,Australia,79.41981747109854
8822,1978-08-26,Australia,78.75342735735384
8823,1978-09-09,Australia,80.442445304273
8824,1978-10-24,Australia,80.442445304273
8825,1978-11-04,Australia,80.442445304273
8826,1978-11-11,Australia,80.442445304273
8827,1978-11-25,Australia,80.442445304273
8828,1978-12-09,Australia,80.442445304273
8829,1979-01-20,Australia,80.442445304273
8830,1979-02-01,Australia,80.442445304273
8831,1979-02-03,Australia,80.442445304273
8832,1979-02-17,Australia,80.442445304273
8833,1979-03-03,Australia,80.442445304273
8834,1979-03-17,Australia,80.442445304273
8835,1979-06-03,Australia,79.15861928926887
8836,1979-06-16,Australia,78.13155847726557
8837,1979-07-07,Australia,78.13155847726557
8838,1979-07-14,Australia,78.13155847726557
8839,1979-07-28,Australia,79.82207083937188
8840,1979-10-27,Australia,78.23231858627389
8841,1979-11-03,Australia,78.9605167837955
8842,1979-11-10,Australia,78.9605167837955
8843,1979-11-24,Australia,78.9605167837955
8844,1980-01-19,Australia,78.9605167837955
8845,1980-02-02,Australia,78.9605167837955
8846,1980-02-16,Australia,78.9605167837955
8847,1980-03-01,Australia,78.9605167837955
8848,1980-03-15,Australia,78.9605167837955
8849,1980-06-21,Australia,80.46671709720631
8850,1980-06-28,Australia,79.67167734793496
8851,1980-07-12,Australia,81.71762964880934
8852,1980-11-01,Australia,81.71762964880934
8853,1980-11-08,Australia,81.71762964880934
8854,1981-01-17,Australia,81.71762964880934
8855,1981-02-07,Australia,81.71762964880934
8856,1981-02-21,Australia,81.71762964880934
8857,1981-03-07,Australia,81.71762964880934
8858,1981-03-21,Australia,81.71762964880934
8859,1981-05-30,Australia,81.71762964880934
8860,1981-06-06,Australia,81.71762964880934
8861,1981-06-13,Australia,81.71762964880934
8862,1981-06-20,Australia,81.71762964880934
8863,1981-07-05,Australia,82.91172173920002
8864,1981-07-11,Australia,83.86699541151256
8865,1981-08-15,Australia,83.86699541151256
8866,1981-08-29,Australia,83.86699541151256
8867,1981-09-12,Australia,83.86699541151256
8868,1981-11-14,Australia,83.86699541151256
8869,1981-11-21,Australia,84.1451510964774
8870,1981-12-05,Australia,82.71112704730272
8871,1981-12-19,Australia,81.07891852298798
8872,1982-01-02,Australia,80.06808344438772
8873,1982-01-16,Australia,80.06808344438772
8874,1982-01-23,Australia,80.06808344438772
8875,1982-02-06,Australia,80.06808344438772
8876,1982-02-20,Australia,80.06808344438772
8877,1982-03-06,Australia,80.06808344438772
8878,1982-03-20,Australia,80.06808344438772
8879,1982-07-04,Australia,79.08971224192764
8880,1982-07-10,Australia,80.91566679897555
8881,1982-08-14,Australia,80.49630275633518
8882,1982-08-28,Australia,82.16081152222289
8883,1982-09-11,Australia,81.49241853493305
8884,1982-11-14,Australia,81.49241853493305
8885,1982-11-20,Australia,81.49241853493305
8886,1983-01-15,Australia,81.49241853493305
8887,1983-02-05,Australia,81.49241853493305
8888,1983-02-19,Australia,81.49241853493305
8889,1983-03-05,Australia,81.49241853493305
8890,1983-03-19,Australia,81.49241853493305
8891,1983-07-31,Australia,79.72266848480635
8892,1983-08-07,Australia,80.5989684246543
8893,1983-08-20,Australia,80.1535990458503
8894,1983-10-22,Australia,80.75310029902374
8895,1983-11-12,Australia,80.75310029902374
8896,1983-11-13,Australia,80.83409308748259
8897,1983-11-19,Australia,79.89888731824966
8898,1984-01-21,Australia,79.89888731824966
8899,1984-02-04,Australia,79.89888731824966
8900,1984-02-18,Australia,79.89888731824966
8901,1984-03-03,Australia,79.89888731824966
8902,1984-03-17,Australia,79.89888731824966
8903,1984-06-02,Australia,79.89888731824966
8904,1984-06-09,Australia,79.89888731824966
8905,1984-06-16,Australia,79.89888731824966
8906,1984-06-23,Australia,79.89888731824966
8907,1984-07-21,Australia,81.47545794784017
8908,1984-08-04,Australia,80.73671445151257
8909,1984-08-18,Australia,80.14571965445049
8910,1984-11-03,Australia,81.28995926642277
8911,1984-11-10,Australia,81.84600271581786
8912,1984-11-24,Australia,83.07431382167282
8913,1984-12-08,Australia,84.60708085968014
8914,1985-02-02,Australia,84.60708085968014
8915,1985-02-16,Australia,84.60708085968014
8916,1985-03-02,Australia,84.60708085968014
8917,1985-03-16,Australia,84.60708085968014
8918,1985-03-30,Australia,84.60708085968014
8919,1985-04-20,Australia,84.60708085968014
8920,1985-06-01,Australia,84.60708085968014
8921,1985-06-08,Australia,84.60708085968014
8922,1985-06-22,Australia,84.60708085968014
8923,1985-06-29,Australia,83.71019177017946
8924,1985-10-26,Australia,83.71019177017946
8925,1985-11-02,Australia,83.71019177017946
8926,1986-01-18,Australia,83.71019177017946
8927,1986-02-01,Australia,83.71019177017946
8928,1986-02-15,Australia,83.71019177017946
8929,1986-03-01,Australia,83.71019177017946
8930,1986-03-15,Australia,83.71019177017946
8931,1986-05-31,Australia,83.71019177017946
8932,1986-06-01,Australia,83.68627892672752
8933,1986-06-07,Australia,83.68627892672752
8934,1986-06-21,Australia,84.52077370377475
8935,1986-06-28,Australia,84.52077370377475
8936,1986-07-06,Australia,85.0131553724077
8937,1986-07-12,Australia,85.35782254045075
8938,1986-08-09,Australia,86.42608111879727
8939,1986-08-23,Australia,85.28068798147447
8940,1986-09-06,Australia,86.36437347161623
8941,1986-11-08,Australia,86.36437347161623
8942,1986-11-15,Australia,86.36437347161623
8943,1987-02-07,Australia,86.36437347161623
8944,1987-02-21,Australia,86.36437347161623
8945,1987-03-07,Australia,86.36437347161623
8946,1987-03-21,Australia,86.36437347161623
8947,1987-04-04,Australia,86.36437347161623
8948,1987-05-22,Australia,86.36437347161623
8949,1987-05-23,Australia,86.20896760091605
8950,1987-05-25,Australia,86.20896760091605
8951,1987-05-28,Australia,86.20896760091605
8952,1987-06-01,Australia,86.20896760091605
8953,1987-06-06,Australia,86.20896760091605
8954,1987-06-07,Australia,85.93760617904665
8955,1987-06-08,Australia,85.93760617904665
8956,1987-06-12,Australia,83.29988122887205
8957,1987-06-14,Australia,83.29988122887205
8958,1987-06-18,Australia,80.47230226328092
8959,1987-06-20,Australia,80.47230226328092
8960,1987-07-25,Australia,80.42648176482246
8961,1987-10-31,Australia,80.08295797893877
8962,1987-11-07,Australia,78.80813895023181
8963,1988-01-16,Australia,78.80813895023181
8964,1988-02-06,Australia,78.80813895023181
8965,1988-02-20,Australia,78.80813895023181
8966,1988-03-05,Australia,78.80813895023181
8967,1988-03-19,Australia,78.80813895023181
8968,1988-04-23,Australia,78.80813895023181
8969,1988-05-28,Australia,78.80813895023181
8970,1988-05-29,Australia,79.69741116593151
8971,1988-06-11,Australia,79.69741116593151
8972,1988-06-12,Australia,80.76453782477117
8973,1988-06-18,Australia,80.76453782477117
8974,1988-06-25,Australia,80.76453782477117
8975,1988-07-03,Australia,80.73742357519535
8976,1988-07-16,Australia,81.72477025872664
8977,1988-07-30,Australia,81.40958627896418
8978,1988-11-05,Australia,79.84307387433672
8979,1988-11-11,Australia,79.84307387433672
8980,1988-11-19,Australia,80.87580952679725
8981,1988-12-03,Australia,81.09914151281646
8982,1988-12-31,Australia,81.09914151281646
8983,1989-01-21,Australia,81.09914151281646
8984,1989-02-04,Australia,81.09914151281646
8985,1989-02-18,Australia,81.09914151281646
8986,1989-03-04,Australia,81.09914151281646
8987,1989-03-18,Australia,81.09914151281646
8988,1989-06-17,Australia,81.09914151281646
8989,1989-06-24,Australia,81.09914151281646
8990,1989-07-01,Australia,81.09914151281646
8991,1989-07-15,Australia,81.09914151281646
8992,1989-07-29,Australia,81.09914151281646
8993,1989-08-05,Australia,80.99610692743991
8994,1989-11-04,Australia,82.82614532384284
8995,1989-11-11,Australia,81.6801632421642
8996,1989-11-18,Australia,81.6801632421642
8997,1990-01-20,Australia,81.6801632421642
8998,1990-02-03,Australia,81.6801632421642
8999,1990-02-17,Australia,81.6801632421642
9000,1990-03-03,Australia,81.6801632421642
9001,1990-03-17,Australia,81.6801632421642
9002,1990-03-24,Australia,81.6801632421642
9003,1990-06-09,Australia,82.50107515410834
9004,1990-06-16,Australia,82.50107515410834
9005,1990-06-23,Australia,82.50107515410834
9006,1990-06-24,Australia,83.4861694484413
9007,1990-06-30,Australia,81.94588011913002
9008,1990-07-21,Australia,81.7173096615994
9009,1990-07-28,Australia,81.7173096615994
9010,1990-08-04,Australia,81.5344532955749
9011,1990-08-18,Australia,83.38816820275531
9012,1990-10-27,Australia,83.38816820275531
9013,1990-11-03,Australia,83.38816820275531
9014,1990-11-10,Australia,83.38816820275531
9015,1991-01-19,Australia,83.38816820275531
9016,1991-02-02,Australia,83.38816820275531
9017,1991-02-16,Australia,83.38816820275531
9018,1991-03-02,Australia,83.38816820275531
9019,1991-03-16,Australia,83.38816820275531
9020,1991-07-06,Australia,83.38816820275531
9021,1991-07-13,Australia,83.38816820275531
9022,1991-07-22,Australia,83.4456254419635
9023,1991-07-27,Australia,85.07507583788853
9024,1991-08-10,Australia,86.37286622307926
9025,1991-08-24,Australia,85.41109853123183
9026,1991-09-04,Australia,85.41109853123183
9027,1991-10-03,Australia,85.41109853123183
9028,1991-10-04,Australia,85.67303915083933
9029,1991-10-08,Australia,85.67303915083933
9030,1991-10-09,Australia,85.67303915083933
9031,1991-10-12,Australia,85.77939789327122
9032,1991-10-13,Australia,85.77939789327122
9033,1991-10-19,Australia,85.77939789327122
9034,1991-10-20,Australia,85.39860685438983
9035,1991-10-26,Australia,85.39860685438983
9036,1991-10-27,Australia,87.74850808830614
9037,1991-10-30,Australia,87.74850808830614
9038,1991-11-02,Australia,89.20155893052109
9039,1992-01-18,Australia,89.20155893052109
9040,1992-02-01,Australia,89.20155893052109
9041,1992-02-15,Australia,89.20155893052109
9042,1992-03-07,Australia,89.20155893052109
9043,1992-03-21,Australia,89.20155893052109
9044,1992-05-30,Australia,89.20155893052109
9045,1992-06-06,Australia,89.20155893052109
9046,1992-06-13,Australia,89.12391196331927
9047,1992-06-21,Australia,89.03073560267708
9048,1992-07-04,Australia,89.6360252993303
9049,1992-07-11,Australia,89.6360252993303
9050,1992-07-19,Australia,90.12025705665287
9051,1992-07-25,Australia,88.50764246251094
9052,1992-08-15,Australia,88.50764246251094
9053,1992-08-29,Australia,89.56335241076692
9054,1992-10-17,Australia,89.56335241076692
9055,1992-10-24,Australia,89.56335241076692
9056,1992-10-31,Australia,88.58997493253302
9057,1992-11-14,Australia,88.58997493253302
9058,1992-11-21,Australia,88.38946266552767
9059,1993-01-16,Australia,88.38946266552767
9060,1993-02-06,Australia,88.38946266552767
9061,1993-02-20,Australia,88.38946266552767
9062,1993-03-06,Australia,88.38946266552767
9063,1993-03-20,Australia,88.38946266552767
9064,1993-06-26,Australia,88.38946266552767
9065,1993-07-03,Australia,88.38946266552767
9066,1993-07-17,Australia,87.22162211518847
9067,1993-07-31,Australia,85.60236070767304
9068,1993-08-14,Australia,86.3069515816607
9069,1993-08-21,Australia,86.87062428085082
9070,1993-10-30,Australia,85.41627191394751
9071,1993-11-06,Australia,86.67104907366355
9072,1993-11-13,Australia,86.67104907366355
9073,1993-11-20,Australia,86.67104907366355
9074,1993-11-27,Australia,86.67104907366355
9075,1994-01-15,Australia,86.67104907366355
9076,1994-02-05,Australia,86.67104907366355
9077,1994-02-19,Australia,86.67104907366355
9078,1994-03-05,Australia,86.67104907366355
9079,1994-03-19,Australia,86.67104907366355
9080,1994-06-04,Australia,86.67104907366355
9081,1994-06-05,Australia,86.73831307668252
9082,1994-06-11,Australia,86.76970294475802
9083,1994-06-18,Australia,86.33915751958989
9084,1994-06-25,Australia,85.99472117945538
9085,1994-06-26,Australia,85.99472117945538
9086,1994-07-03,Australia,85.99472117945538
9087,1994-07-09,Australia,85.99472117945538
9088,1994-07-23,Australia,85.99472117945538
9089,1994-08-06,Australia,85.99472117945538
9090,1994-08-17,Australia,86.90794992024372
9091,1994-10-08,Australia,86.90794992024372
9092,1994-10-12,Australia,86.90794992024372
9093,1994-10-15,Australia,86.90794992024372
9094,1994-11-19,Australia,86.90794992024372
9095,1994-11-26,Australia,86.90794992024372
9096,1995-01-21,Australia,86.90794992024372
9097,1995-02-04,Australia,86.90794992024372
9098,1995-02-18,Australia,86.90794992024372
9099,1995-03-04,Australia,86.90794992024372
9100,1995-03-18,Australia,86.90794992024372
9101,1995-04-30,Australia,86.62272801073163
9102,1995-05-06,Australia,86.42307267407317
9103,1995-05-25,Australia,87.88793085033876
9104,1995-05-27,Australia,87.88793085033876
9105,1995-05-31,Australia,87.88793085033876
9106,1995-06-03,Australia,87.88793085033876
9107,1995-06-04,Australia,87.88793085033876
9108,1995-06-10,Australia,87.88793085033876
9109,1995-06-11,Australia,85.40908366219352
9110,1995-06-17,Australia,85.40908366219352
9111,1995-06-18,Australia,85.40908366219352
9112,1995-06-22,Australia,85.40908366219352
9113,1995-06-24,Australia,85.40908366219352
9114,1995-07-22,Australia,84.49074761989372
9115,1995-07-29,Australia,83.75607878605389
9116,1995-09-02,Australia,83.75607878605389
9117,1995-10-14,Australia,83.75607878605389
9118,1995-10-17,Australia,83.75607878605389
9119,1995-10-21,Australia,83.75607878605389
9120,1995-10-28,Australia,83.75607878605389
9121,1995-11-11,Australia,83.75607878605389
9122,1995-11-12,Australia,83.75607878605389
9123,1995-11-18,Australia,83.75607878605389
9124,1996-01-16,Australia,83.75607878605389
9125,1996-01-20,Australia,83.75607878605389
9126,1996-02-03,Australia,83.75607878605389
9127,1996-02-17,Australia,83.75607878605389
9128,1996-03-02,Australia,83.75607878605389
9129,1996-03-16,Australia,83.75607878605389
9130,1996-06-09,Australia,83.95169852897612
9131,1996-06-15,Australia,83.95169852897612
9132,1996-06-22,Australia,84.0886323490217
9133,1996-06-29,Australia,84.0886323490217
9134,1996-07-06,Australia,83.14736083971749
9135,1996-07-13,Australia,84.54416345418939
9136,1996-07-20,Australia,84.54416345418939
9137,1996-07-27,Australia,84.03486139413691
9138,1996-08-03,Australia,83.13359545264967
9139,1996-08-10,Australia,83.13359545264967
9140,1996-08-17,Australia,83.13359545264967
9141,1996-08-24,Australia,83.13359545264967
9142,1996-08-31,Australia,83.13359545264967
9143,1996-09-25,Australia,83.13359545264967
9144,1996-10-05,Australia,83.13359545264967
9145,1996-10-23,Australia,83.1394510702605
9146,1996-11-09,Australia,83.65498433649837
9147,1996-11-16,Australia,83.65498433649837
9148,1996-11-23,Australia,83.792254683354
9149,1996-11-30,Australia,83.792254683354
9150,1996-12-01,Australia,83.95775088579448
9151,1996-12-07,Australia,83.95775088579448
9152,1996-12-14,Australia,83.95775088579448
9153,1996-12-15,Australia,83.95775088579448
9154,1997-01-04,Australia,83.95775088579448
9155,1997-01-18,Australia,83.95775088579448
9156,1997-02-01,Australia,83.95775088579448
9157,1997-02-15,Australia,83.95775088579448
9158,1997-03-01,Australia,83.95775088579448
9159,1997-03-15,Australia,83.95775088579448
9160,1997-03-22,Australia,83.95775088579448
9161,1997-05-31,Australia,83.95775088579448
9162,1997-06-07,Australia,83.95775088579448
9163,1997-06-21,Australia,84.74359354006552
9164,1997-06-28,Australia,85.37226766348235
9165,1997-07-05,Australia,84.42435163440625
9166,1997-07-12,Australia,85.28933172097632
9167,1997-07-19,Australia,85.28933172097632
9168,1997-07-26,Australia,84.82730251075947
9169,1997-08-02,Australia,85.94611311763624
9170,1997-08-09,Australia,85.94611311763624
9171,1997-08-16,Australia,85.52109162592947
9172,1997-08-23,Australia,83.84269317220604
9173,1997-10-18,Australia,83.84269317220604
9174,1997-10-22,Australia,83.84269317220604
9175,1997-10-26,Australia,83.84269317220604
9176,1997-11-01,Australia,84.14396585487773
9177,1997-11-08,Australia,82.38498400101508
9178,1997-11-15,Australia,82.07907614674392
9179,1997-11-22,Australia,82.80330305878438
9180,1997-11-29,Australia,82.80330305878438
9181,1997-12-06,Australia,82.80330305878438
9182,1997-12-20,Australia,82.80330305878438
9183,1998-01-24,Australia,82.80330305878438
9184,1998-02-07,Australia,82.80330305878438
9185,1998-02-21,Australia,82.80330305878438
9186,1998-03-07,Australia,82.80330305878438
9187,1998-03-21,Australia,82.80330305878438
9188,1998-03-22,Australia,82.80330305878438
9189,1998-04-04,Australia,82.80330305878438
9190,1998-04-05,Australia,82.80330305878438
9191,1998-06-06,Australia,84.04637080618325
9192,1998-06-13,Australia,84.05541261842525
9193,1998-06-20,Australia,84.06174188699465
9194,1998-06-27,Australia,84.06174188699465
9195,1998-07-04,Australia,84.06174188699465
9196,1998-07-11,Australia,85.55630097022846
9197,1998-07-18,Australia,84.65891738552587
9198,1998-07-25,Australia,84.65891738552587
9199,1998-08-01,Australia,85.84397376130123
9200,1998-08-15,Australia,85.84397376130123
9201,1998-08-22,Australia,85.17630334091135
9202,1998-08-29,Australia,86.12270264790283
9203,1998-11-07,Australia,86.12270264790283
9204,1998-11-14,Australia,86.12270264790283
9205,1998-11-21,Australia,86.96359117051263
9206,1998-11-22,Australia,86.96359117051263
9207,1998-11-28,Australia,87.25353557644885
9208,1998-12-05,Australia,87.25353557644885
9209,1999-02-06,Australia,87.25353557644885
9210,1999-02-20,Australia,87.25353557644885
9211,1999-03-06,Australia,87.25353557644885
9212,1999-03-20,Australia,87.25353557644885
9213,1999-04-10,Australia,87.25353557644885
9214,1999-04-11,Australia,87.25353557644885
9215,1999-06-05,Australia,87.25353557644885
9216,1999-06-12,Australia,86.86537023170693
9217,1999-06-19,Australia,86.6842264041607
9218,1999-06-26,Australia,87.38419512276876
9219,1999-07-10,Australia,87.38419512276876
9220,1999-07-17,Australia,88.12992352287573
9221,1999-07-24,Australia,86.30400974896608
9222,1999-08-07,Australia,86.30400974896608
9223,1999-08-14,Australia,84.77720405428383
9224,1999-08-21,Australia,84.77720405428383
9225,1999-08-28,Australia,86.81419075493412
9226,1999-10-01,Australia,86.81419075493412
9227,1999-10-02,Australia,86.81419075493412
9228,1999-10-03,Australia,86.81419075493412
9229,1999-10-09,Australia,86.81419075493412
9230,1999-10-10,Australia,86.63611840599602
9231,1999-10-14,Australia,86.63611840599602
9232,1999-10-20,Australia,86.63611840599602
9233,1999-10-23,Australia,87.69627118531012
9234,1999-10-24,Australia,87.69627118531012
9235,1999-10-30,Australia,89.45477332424281
9236,1999-10-31,Australia,89.45477332424281
9237,1999-11-04,Australia,89.45477332424281
9238,1999-11-06,Australia,90.69688014904176
9239,2000-02-05,Australia,90.69688014904176
9240,2000-02-19,Australia,90.69688014904176
9241,2000-03-04,Australia,90.69688014904176
9242,2000-03-18,Australia,90.69688014904176
9243,2000-03-19,Australia,90.69688014904176
9244,2000-04-01,Australia,90.69688014904176
9245,2000-04-02,Australia,90.69688014904176
9246,2000-06-03,Australia,90.69688014904176
9247,2000-06-17,Australia,89.84631614016526
9248,2000-06-24,Australia,89.44938626935622
9249,2000-07-01,Australia,89.44938626935622
9250,2000-07-08,Australia,90.3179489835024
9251,2000-07-15,Australia,88.5238847818332
9252,2000-07-22,Australia,88.5238847818332
9253,2000-07-29,Australia,89.24799025477034
9254,2000-08-05,Australia,89.84232705095165
9255,2000-08-19,Australia,89.84232705095165
9256,2000-08-26,Australia,90.24050798162344
9257,2000-11-04,Australia,90.3227613921819
9258,2000-11-11,Australia,89.3807438960017
9259,2000-11-12,Australia,89.3807438960017
9260,2000-11-18,Australia,87.65622564429684
9261,2000-11-19,Australia,87.65622564429684
9262,2000-11-25,Australia,87.65622564429684
9263,2000-11-26,Australia,87.65622564429684
9264,2000-12-02,Australia,87.65622564429684
9265,2001-02-03,Australia,87.65622564429684
9266,2001-02-04,Australia,87.65622564429684
9267,2001-02-17,Australia,87.65622564429684
9268,2001-03-03,Australia,87.65622564429684
9269,2001-03-17,Australia,87.65622564429684
9270,2001-04-07,Australia,87.65622564429684
9271,2001-04-08,Australia,87.65622564429684
9272,2001-06-16,Australia,87.65622564429684
9273,2001-06-23,Australia,87.65622564429684
9274,2001-06-30,Australia,87.65622564429684
9275,2001-07-14,Australia,87.65622564429684
9276,2001-07-21,Australia,87.65622564429684
9277,2001-07-28,Australia,86.07275042236525
9278,2001-08-11,Australia,86.96812577555608
9279,2001-08-18,Australia,86.61180806269172
9280,2001-08-25,Australia,86.61180806269172
9281,2001-09-01,Australia,87.46004149411776
9282,2001-09-22,Australia,87.46004149411776
9283,2001-10-13,Australia,87.46004149411776
9284,2001-10-20,Australia,87.46004149411776
9285,2001-11-10,Australia,86.12995850651632
9286,2001-11-17,Australia,84.51319771931178
9287,2001-11-18,Australia,84.51319771931178
9288,2001-11-24,Australia,84.51319771931178
9289,2001-11-25,Australia,84.74322282823421
9290,2001-12-01,Australia,84.74322282823421
9291,2002-02-02,Australia,84.74322282823421
9292,2002-02-03,Australia,84.74322282823421
9293,2002-02-16,Australia,84.74322282823421
9294,2002-03-02,Australia,84.74322282823421
9295,2002-03-22,Australia,84.74322282823421
9296,2002-03-23,Australia,84.74322282823421
9297,2002-04-06,Australia,84.74322282823421
9298,2002-04-07,Australia,84.74322282823421
9299,2002-06-08,Australia,84.74322282823421
9300,2002-06-15,Australia,84.74322282823421
9301,2002-06-22,Australia,85.57592396975195
9302,2002-06-29,Australia,86.24208488296615
9303,2002-07-13,Australia,85.20111307299909
9304,2002-07-20,Australia,85.20111307299909
9305,2002-07-27,Australia,85.83854123528063
9306,2002-08-03,Australia,87.02499843171209
9307,2002-08-10,Australia,87.02499843171209
9308,2002-08-17,Australia,85.37208213659048
9309,2002-11-02,Australia,85.6383811665289
9310,2002-11-09,Australia,83.94411614829157
9311,2002-11-16,Australia,83.18487536058394
9312,2002-11-23,Australia,82.81705666341904
9313,2003-02-15,Australia,82.81705666341904
9314,2003-02-16,Australia,82.81705666341904
9315,2003-02-22,Australia,82.81705666341904
